challenge_id,user_id,team_id,id,ip,provided,type,date
30,81,,1730,94.187.131.242,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:12:27.395314
39,130,,1733,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:12:34.948721
39,65,,1734,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:12:35.616467
25,18,,1737,78.240.166.192,flag{prime_modulous_is_fun},correct,2025-12-18 08:12:41.291201
30,94,,1738,92.151.56.141,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:12:42.046808
40,85,,1762,78.243.11.251,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:13:46.136284
13,14,,1771,146.70.194.89,flag{sqlite_union_based_injection_success},correct,2025-12-18 08:14:00.836682
40,134,,1773,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:14:07.228939
10,99,,1774,51.15.24.226,flag{Command_Injection},correct,2025-12-18 08:14:07.791823
35,93,,1775,89.81.244.139,flag{356_CoventryRoad},correct,2025-12-18 08:14:11.207739
39,77,,1776,77.159.232.243,flag{rice.underway.pump},correct,2025-12-18 08:14:14.814721
10,130,,1778,94.187.131.242,flag{Command_Injection},correct,2025-12-18 08:14:16.768329
39,134,,1780,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:14:19.496316
22,81,,1781,94.187.131.242,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:14:19.723860
15,55,,1782,139.28.218.132,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:14:20.922964
22,19,,1785,81.65.153.41,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:14:28.651242
40,45,,1786,91.167.173.10,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:14:29.135919
10,91,,1789,51.15.22.15,flag{Command_Injection},correct,2025-12-18 08:14:33.729405
20,72,,1791,79.174.192.106,Win7SP1x64,correct,2025-12-18 08:14:35.938064
15,56,,1792,94.187.131.242,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:14:36.086795
7,21,,1799,79.174.192.106,flag{Crawl_Master_2025},correct,2025-12-18 08:14:55.421482
40,77,,1808,77.159.232.243,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:15:19.704919
30,51,,1810,77.204.106.236,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:15:21.521786
39,38,,1812,77.159.232.243,flag{rice.underway.pump},correct,2025-12-18 08:15:25.143644
40,72,,1829,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:16:16.202145
40,135,,1831,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:16:21.306258
30,18,,1833,78.240.166.192,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:16:23.947487
24,78,,1834,5.51.69.49,AaZzEeRrTtYy112233*,correct,2025-12-18 08:16:24.213003
39,135,,1839,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:16:27.236115
28,59,,1840,77.159.232.243,flag{noice},correct,2025-12-18 08:16:27.275057
40,87,,1842,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:16:30.453461
35,75,,1849,77.159.232.243,flag{356_CoventryRoad},correct,2025-12-18 08:16:39.460898
15,16,,1871,46.218.105.102,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:17:11.254923
22,56,,1882,94.187.131.242,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:17:21.866517
13,17,,1883,176.141.153.112,flag{sqlite_union_based_injection_success},correct,2025-12-18 08:17:23.540053
35,81,,1886,94.187.131.242,flag{356_CoventryRoad},correct,2025-12-18 08:17:27.411958
35,87,,1887,94.187.131.242,flag{356_CoventryRoad},correct,2025-12-18 08:17:30.052099
3,10,,1901,46.218.105.102,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 08:17:48.174337
35,21,,1920,79.174.192.106,flag{356_CoventryRoad},correct,2025-12-18 08:18:39.771305
39,45,,1923,91.167.173.10,flag{rice.underway.pump},correct,2025-12-18 08:18:47.912197
39,85,,1932,78.243.11.251,flag{rice.underway.pump},correct,2025-12-18 08:19:03.074787
4,33,,1934,82.66.23.99,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 08:19:08.018590
14,17,,1935,176.141.153.112,flag{sql_injection_then_ssti_priv_escalation},correct,2025-12-18 08:19:11.828790
10,97,,1937,176.128.48.221,flag{Command_Injection},correct,2025-12-18 08:19:14.354668
20,23,,1938,88.170.123.48,Win7SP1x64,correct,2025-12-18 08:19:14.595793
40,29,,1940,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:19:15.822214
7,97,,1945,176.128.48.221,flag{Crawl_Master_2025},correct,2025-12-18 08:19:20.748381
35,84,,1952,159.26.105.113,flag{356_CoventryRoad},correct,2025-12-18 08:19:38.999917
10,65,,1960,79.174.192.106,flag{Command_Injection},correct,2025-12-18 08:19:48.909212
39,84,,1970,159.26.105.113,flag{rice.underway.pump},correct,2025-12-18 08:20:04.301403
30,57,,1980,77.205.18.111,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:20:21.837867
14,19,,1983,81.65.153.41,flag{sql_injection_then_ssti_priv_escalation},correct,2025-12-18 08:20:25.086330
14,112,,1987,176.188.170.51,flag{sql_injection_then_ssti_priv_escalation},correct,2025-12-18 08:20:31.995303
40,83,,1991,154.47.27.228,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:20:40.053645
10,63,,1997,95.135.253.50,flag{Command_Injection},correct,2025-12-18 08:20:50.292647
21,23,,2002,88.170.123.48,YogChall,correct,2025-12-18 08:21:02.563217
25,51,,2006,77.204.106.236,flag{prime_modulous_is_fun},correct,2025-12-18 08:21:11.693421
30,55,,2017,139.28.218.132,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:21:20.248657
39,25,,2018,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:21:20.646042
39,81,,2021,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:21:22.468186
40,138,,2026,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:21:32.530630
10,129,,2027,51.15.21.208,flag{Command_Injection},correct,2025-12-18 08:21:32.905928
39,48,,2034,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:21:45.496927
7,91,,2039,51.15.22.15,flag{Crawl_Master_2025},correct,2025-12-18 08:21:49.509675
15,73,,2050,79.174.192.106,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:22:14.350588
31,70,,2051,79.174.192.106,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 08:22:17.499965
10,124,,2055,176.181.59.85,flag{Command_Injection},correct,2025-12-18 08:22:26.749150
40,50,,2058,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:22:33.871081
22,93,,2065,89.81.244.139,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:22:50.455476
30,76,,2071,82.66.23.99,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:22:58.103230
15,81,,2079,94.187.131.242,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:23:24.994277
39,87,,2081,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:23:26.301074
15,44,,2086,46.193.65.138,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:23:31.409450
35,79,,2090,79.174.192.106,flag{356_CoventryRoad},correct,2025-12-18 08:23:41.890578
5,25,,2091,94.187.131.242,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 08:23:42.929668
22,136,,2094,79.174.192.106,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:23:45.096681
30,103,,2095,92.92.129.165,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:23:45.406858
40,122,,2097,77.159.232.243,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:23:48.509260
25,55,,2101,139.28.218.132,flag{prime_modulous_is_fun},correct,2025-12-18 08:23:57.589875
22,87,,2104,94.187.131.242,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:24:05.700461
35,28,,2105,94.187.131.242,flag{356_CoventryRoad},correct,2025-12-18 08:24:06.783174
10,103,,2107,92.92.129.165,flag{Command_Injection},correct,2025-12-18 08:24:09.026609
23,23,,2113,88.170.123.48,linkinpark,correct,2025-12-18 08:24:19.385221
10,106,,2114,94.187.131.242,flag{Command_Injection},correct,2025-12-18 08:24:20.804331
39,133,,2116,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:24:22.821934
13,66,,2117,80.214.148.53,flag{sqlite_union_based_injection_success},correct,2025-12-18 08:24:24.078415
40,28,,2121,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:24:35.016397
40,75,,2122,77.159.232.243,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:24:38.782515
22,103,,2123,92.92.129.165,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:24:47.426400
7,25,,2125,94.187.131.242,flag{Crawl_Master_2025},correct,2025-12-18 08:24:51.611897
40,124,,2127,176.181.59.85,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:25:01.529925
37,85,,2128,94.187.131.242,flag{Winloader},correct,2025-12-18 08:25:03.592817
39,28,,2132,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:25:16.577608
10,33,,2133,82.66.23.99,flag{Command_Injection},correct,2025-12-18 08:25:23.508003
39,29,,2135,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:25:24.774049
35,122,,2140,77.159.232.243,flag{356_CoventryRoad},correct,2025-12-18 08:25:32.693084
35,26,,2146,79.174.192.106,flag{356_CoventryRoad},correct,2025-12-18 08:25:39.987268
10,67,,2157,82.66.23.99,flag{Command_Injection},correct,2025-12-18 08:25:58.853272
39,26,,2158,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:26:02.578334
30,101,,2160,77.159.232.243,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:26:15.031745
40,79,,2161,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:26:15.276392
7,81,,2163,94.187.131.242,flag{Crawl_Master_2025},correct,2025-12-18 08:26:28.530123
18,12,,2164,46.218.105.102,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:26:34.857856
30,78,,2166,5.51.69.49,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:26:38.249872
39,124,,2169,176.181.59.85,flag{rice.underway.pump},correct,2025-12-18 08:26:47.664696
10,42,,2170,79.174.192.106,flag{Command_Injection},correct,2025-12-18 08:26:49.219359
40,21,,2171,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:26:50.682309
39,122,,2174,77.159.232.243,flag{rice.underway.pump},correct,2025-12-18 08:26:54.251264
39,75,,2180,77.159.232.243,flag{rice.underway.pump},correct,2025-12-18 08:27:04.188125
35,51,,2189,77.204.106.236,flag{356_CoventryRoad},correct,2025-12-18 08:27:23.399273
27,78,,2200,5.51.69.49,flag{console_is_where_to_check},correct,2025-12-18 08:27:39.159900
39,79,,2203,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:27:43.817525
25,76,,2208,82.66.23.99,flag{prime_modulous_is_fun},correct,2025-12-18 08:27:55.061932
35,70,,2212,79.174.192.106,flag{356_CoventryRoad},correct,2025-12-18 08:28:00.130543
3,112,,2221,176.188.170.51,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 08:28:14.659400
22,90,,2224,79.174.192.106,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:28:22.571632
10,82,,2243,79.174.192.106,flag{Command_Injection},correct,2025-12-18 08:28:48.200187
39,21,,2244,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:28:48.318799
13,115,,2251,82.66.23.99,flag{sqlite_union_based_injection_success},correct,2025-12-18 08:29:02.362492
39,50,,2252,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:29:07.072203
10,64,,2259,82.66.23.99,flag{Command_Injection},correct,2025-12-18 08:29:14.508556
10,122,,2260,77.159.232.243,flag{Command_Injection},correct,2025-12-18 08:29:17.955959
40,105,,2261,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:29:19.746043
30,28,,2266,94.187.131.242,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:29:27.289948
24,23,,2278,88.170.123.48,AaZzEeRrTtYy112233*,correct,2025-12-18 08:29:48.045769
22,55,,2279,139.28.218.132,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:29:49.940746
38,93,,2280,89.81.244.139,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 08:29:50.461784
22,51,,2281,77.204.106.236,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:29:54.658748
7,26,,2286,79.174.192.106,flag{Crawl_Master_2025},correct,2025-12-18 08:30:13.505004
40,70,,2292,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:30:26.759237
25,90,,2293,79.174.192.106,flag{prime_modulous_is_fun},correct,2025-12-18 08:30:26.946973
30,114,,2299,94.187.131.242,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:30:38.350414
22,114,,2310,94.187.131.242,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:30:47.979967
35,138,,2323,94.187.131.242,flag{356_CoventryRoad},correct,2025-12-18 08:31:12.138367
39,105,,2334,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:31:52.325176
40,100,,2338,78.241.1.61,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:31:56.580217
37,29,,2343,79.174.192.106,flag{Winloader},correct,2025-12-18 08:32:02.181699
10,30,,2349,79.174.192.106,flag{Command_Injection},correct,2025-12-18 08:32:09.457843
22,18,,2354,78.240.206.36,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:32:15.152472
39,107,,2364,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:32:26.862684
35,25,,2368,94.187.131.242,flag{356_CoventryRoad},correct,2025-12-18 08:32:29.773406
39,138,,2370,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 08:32:32.126027
35,131,,2375,77.136.67.74,flag{356_CoventryRoad},correct,2025-12-18 08:32:45.250598
31,98,,2379,91.160.124.213,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 08:32:49.257892
7,12,,2385,46.218.105.102,flag{Crawl_Master_2025},correct,2025-12-18 08:32:52.462758
35,124,,2388,176.181.59.85,flag{356_CoventryRoad},correct,2025-12-18 08:32:55.092488
35,132,,2390,92.184.112.216,flag{356_CoventryRoad},correct,2025-12-18 08:32:56.297045
30,90,,2401,79.174.192.106,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:33:12.463277
18,81,,2403,94.187.131.242,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:33:14.491915
30,108,,2405,94.187.131.242,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:33:16.537919
35,86,,2406,78.242.205.178,flag{356_CoventryRoad},correct,2025-12-18 08:33:16.649018
40,26,,2407,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:33:17.160837
31,141,,2415,94.187.131.242,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 08:33:28.144237
10,141,,2420,94.187.131.242,flag{Command_Injection},correct,2025-12-18 08:33:44.162536
29,53,,2424,82.126.174.122,flag{deleted_files_recovered_from_mft},correct,2025-12-18 08:33:49.424213
18,49,,2427,80.215.225.100,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:34:00.221203
26,24,,2429,88.178.49.170,flag{images?we_dump_everything},correct,2025-12-18 08:34:04.759427
40,25,,2434,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:34:09.896964
35,66,,2436,80.214.148.53,flag{356_CoventryRoad},correct,2025-12-18 08:34:10.057117
7,141,,2443,94.187.131.242,flag{Crawl_Master_2025},correct,2025-12-18 08:34:16.559170
18,68,,2446,185.184.192.244,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:34:22.656590
35,115,,2447,82.66.23.99,flag{356_CoventryRoad},correct,2025-12-18 08:34:22.986486
18,35,,2452,37.170.107.253,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:34:30.990874
35,47,,2453,77.159.232.243,flag{356_CoventryRoad},correct,2025-12-18 08:34:34.679207
18,69,,2454,92.184.144.134,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:34:42.155892
40,30,,2457,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:34:45.774099
40,22,,2460,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:34:53.472100
35,116,,2462,78.244.10.48,flag{356_CoventryRoad},correct,2025-12-18 08:34:57.012929
40,131,,2464,77.136.67.74,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:35:01.072367
40,47,,2471,77.159.232.243,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:35:19.207379
35,40,,2472,82.66.23.99,flag{356_CoventryRoad},correct,2025-12-18 08:35:28.554460
31,112,,2475,176.188.170.51,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 08:35:31.338653
35,73,,2477,79.174.192.106,flag{356_CoventryRoad},correct,2025-12-18 08:35:32.574877
28,78,,2478,5.51.69.49,flag{noice},correct,2025-12-18 08:35:35.553974
10,100,,2485,78.241.1.61,flag{Command_Injection},correct,2025-12-18 08:35:44.942446
6,25,,2486,94.187.131.242,flag{R3fl3ct_M3!?},correct,2025-12-18 08:35:47.498125
18,55,,2489,139.28.218.132,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:35:56.247458
7,45,,2494,91.167.173.10,flag{Crawl_Master_2025},correct,2025-12-18 08:36:10.189107
39,47,,2495,77.159.232.243,flag{rice.underway.pump},correct,2025-12-18 08:36:12.501114
40,66,,2496,80.214.148.53,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:36:16.156714
35,76,,2500,82.66.23.99,flag{356_CoventryRoad},correct,2025-12-18 08:36:25.195826
40,115,,2502,82.66.23.99,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:36:26.269633
28,53,,2503,82.126.174.122,flag{noice},correct,2025-12-18 08:36:27.136075
13,108,,2508,94.187.131.242,flag{sqlite_union_based_injection_success},correct,2025-12-18 08:36:32.147682
10,98,,2509,91.160.124.213,flag{Command_Injection},correct,2025-12-18 08:36:33.066658
25,28,,2510,94.187.131.242,flag{prime_modulous_is_fun},correct,2025-12-18 08:36:37.824695
15,118,,2511,15.236.218.30,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:36:40.205738
35,77,,2516,77.159.232.243,flag{356_CoventryRoad},correct,2025-12-18 08:36:49.038734
35,74,,2518,94.187.131.242,flag{356_CoventryRoad},correct,2025-12-18 08:36:49.754860
39,131,,2520,77.136.67.74,flag{rice.underway.pump},correct,2025-12-18 08:36:53.646877
15,18,,2521,78.240.206.36,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:36:57.893927
39,132,,2523,92.184.112.216,flag{rice.underway.pump},correct,2025-12-18 08:37:04.742071
39,66,,2524,80.214.148.53,flag{rice.underway.pump},correct,2025-12-18 08:37:15.378625
3,121,,2547,94.187.131.242,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 08:37:55.203056
39,70,,2550,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 08:38:01.386924
21,72,,2552,79.174.192.106,YogChall,correct,2025-12-18 08:38:03.558576
5,92,,2562,91.163.93.217,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 08:38:19.025383
39,115,,2566,82.66.23.99,flag{rice.underway.pump},correct,2025-12-18 08:38:25.463905
18,56,,2571,94.187.131.242,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:38:29.666910
40,76,,2574,82.66.23.99,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:38:34.179062
40,116,,2577,78.244.10.48,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:38:36.713560
10,57,,2581,77.205.18.111,flag{Command_Injection},correct,2025-12-18 08:38:40.006029
15,38,,2583,77.159.232.243,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:38:40.296448
40,132,,2587,92.184.112.216,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:38:48.387581
40,119,,2597,86.245.132.204,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:39:12.666492
40,71,,2606,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:39:26.112213
30,118,,2611,15.236.218.30,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:39:38.894275
13,51,,2612,77.204.106.236,flag{sqlite_union_based_injection_success},correct,2025-12-18 08:39:39.187297
17,17,,2613,176.141.153.112,flag{PHP_Development_Server?Never_do_this_in_prod!},correct,2025-12-18 08:39:39.671360
14,42,,2614,79.174.192.106,flag{sql_injection_then_ssti_priv_escalation},correct,2025-12-18 08:39:40.050243
20,55,,2616,139.28.218.132,Win7SP1x64,correct,2025-12-18 08:39:41.496064
20,19,,2627,81.65.153.41,Win7SP1x64,correct,2025-12-18 08:39:55.358872
35,143,,2632,79.174.192.106,flag{356_CoventryRoad},correct,2025-12-18 08:39:58.011934
15,37,,2663,82.66.23.99,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:40:30.002841
6,68,,2664,185.184.192.244,flag{R3fl3ct_M3!?},correct,2025-12-18 08:40:30.019676
10,143,,2671,79.174.192.106,flag{Command_Injection},correct,2025-12-18 08:40:36.863972
7,65,,2682,79.174.192.106,flag{Crawl_Master_2025},correct,2025-12-18 08:40:50.620261
7,85,,2684,94.187.131.242,flag{Crawl_Master_2025},correct,2025-12-18 08:40:51.357278
10,76,,2697,82.66.23.99,flag{Command_Injection},correct,2025-12-18 08:41:21.058033
6,49,,2701,80.215.225.100,flag{R3fl3ct_M3!?},correct,2025-12-18 08:41:27.369550
6,69,,2719,92.184.144.134,flag{R3fl3ct_M3!?},correct,2025-12-18 08:41:57.920339
7,99,,2724,212.83.137.177,flag{Crawl_Master_2025},correct,2025-12-18 08:42:11.846323
30,71,,2725,94.187.131.242,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:42:20.485345
15,45,,2729,91.167.173.10,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 08:42:32.746690
38,87,,2740,94.187.131.242,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 08:42:52.308923
3,56,,2742,94.187.131.242,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 08:42:57.805042
7,132,,2750,92.184.112.216,flag{Crawl_Master_2025},correct,2025-12-18 08:43:11.416615
40,86,,2758,78.242.205.178,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:43:24.100064
25,108,,2759,94.187.131.242,flag{prime_modulous_is_fun},correct,2025-12-18 08:43:25.947654
30,105,,2760,94.187.131.242,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:43:26.094492
7,40,,2764,82.66.23.99,flag{Crawl_Master_2025},correct,2025-12-18 08:43:37.378240
18,18,,2766,78.240.206.36,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 08:43:41.891034
38,85,,2768,94.187.131.242,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 08:43:49.749549
22,71,,2771,94.187.131.242,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:44:08.611525
22,28,,2772,94.187.131.242,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:44:08.847716
39,76,,2788,82.66.23.99,flag{rice.underway.pump},correct,2025-12-18 08:44:40.137834
22,118,,2793,15.236.218.30,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:44:45.016214
30,17,,2802,176.141.153.112,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:44:58.474038
10,70,,2806,79.174.192.106,flag{Command_Injection},correct,2025-12-18 08:45:04.334051
7,23,,2807,88.170.123.48,flag{Crawl_Master_2025},correct,2025-12-18 08:45:08.228770
13,81,,2815,94.187.131.242,flag{sqlite_union_based_injection_success},correct,2025-12-18 08:45:15.296554
6,33,,2819,82.66.23.99,flag{R3fl3ct_M3!?},correct,2025-12-18 08:45:28.552729
25,87,,2831,94.187.131.242,flag{prime_modulous_is_fun},correct,2025-12-18 08:45:54.527545
40,60,,2833,88.170.118.201,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:45:58.455441
30,75,,2835,77.159.232.243,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:46:04.180004
39,116,,2851,212.195.231.141,flag{rice.underway.pump},correct,2025-12-18 08:46:34.191457
22,108,,2852,94.187.131.242,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:46:34.345035
39,55,,2854,139.28.218.132,flag{rice.underway.pump},correct,2025-12-18 08:46:35.464543
25,71,,2860,94.187.131.242,flag{prime_modulous_is_fun},correct,2025-12-18 08:46:46.237116
30,20,,2864,94.187.131.242,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:46:50.642416
30,59,,2875,77.159.232.243,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:47:24.823360
20,97,,2876,176.128.48.221,Win7SP1x64,correct,2025-12-18 08:47:30.932151
37,87,,2880,94.187.131.242,flag{Winloader},correct,2025-12-18 08:47:37.149186
35,118,,2888,15.236.218.30,flag{356_CoventryRoad},correct,2025-12-18 08:47:58.595911
20,56,,2904,94.187.131.242,Win7SP1x64,correct,2025-12-18 08:48:11.975358
30,33,,2907,82.66.23.99,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:48:20.321852
21,56,,2908,94.187.131.242,YogChall,correct,2025-12-18 08:48:29.408209
38,100,,2911,78.241.1.61,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 08:48:39.559659
35,55,,2918,139.28.218.132,flag{356_CoventryRoad},correct,2025-12-18 08:49:00.686154
7,98,,2926,91.160.124.213,flag{Crawl_Master_2025},correct,2025-12-18 08:49:29.026859
40,118,,2934,15.236.218.30,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 08:49:50.280812
37,105,,2935,94.187.131.242,flag{Winloader},correct,2025-12-18 08:49:53.407843
10,140,,2938,79.174.192.106,flag{Command_Injection},correct,2025-12-18 08:49:56.166165
35,19,,2944,81.65.153.41,flag{356_CoventryRoad},correct,2025-12-18 08:50:25.228157
22,17,,2949,176.141.153.112,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:50:41.416766
20,63,,2950,95.135.253.50,Win7SP1x64,correct,2025-12-18 08:50:43.995517
21,19,,2951,81.65.153.41,YogChall,correct,2025-12-18 08:50:56.778312
25,53,,2956,82.126.174.122,flag{prime_modulous_is_fun},correct,2025-12-18 08:51:10.874841
3,27,,2962,92.184.107.161,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 08:51:30.522411
22,59,,2963,77.159.232.243,flag{without_factorization_rsa_is_easy},correct,2025-12-18 08:51:30.980820
39,118,,2965,15.236.218.30,flag{rice.underway.pump},correct,2025-12-18 08:51:48.387806
30,14,,2966,146.70.194.89,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 08:52:04.716908
